row_index,d_confirm_time,timeframe,pattern_type,outcome,result_r,reached_tp1,reached_tp2,tp2_score,target,test_start,test_end,atr_percent,d_extreme_time,entry_time,tp1_r,tp2_r,mss_any_wick_160,mss_any_close_160,mss_before_entry_wick_160,mss_before_entry_close_160,mss_bars_wick_160,mss_bars_close_160,mss_break_pct_160
4242,2025-01-04 23:00:00,1h,bearish,sl_before_tp1,-1.1256822252943175,0,0,0.2933617769559793,reached_tp2,2025-01-01,2025-04-01,0.3541699771424383,2025-01-04 21:00:00,2025-01-05 20:00:00,2.042941136389417,2.0,1,1,1,1,8,8,0.047582929522363884
4243,2025-01-05 04:45:00,15m,bearish,tp2,1.9899489129316488,1,1,0.2851501714267051,reached_tp2,2025-01-01,2025-04-01,0.1211210321092783,2025-01-05 04:15:00,2025-01-05 05:30:00,2.4775071113624763,2.0,1,1,0,0,45,45,0.132408446393964
4244,2025-01-05 08:30:00,15m,bullish,sl_before_tp1,-1.364308168205128,0,0,0.3275524981400899,reached_tp2,2025-01-01,2025-04-01,0.133699989341961,2025-01-05 08:15:00,2025-01-05 08:45:00,3.496021134421199,2.0,1,1,0,0,144,144,0.38603126293764195
4245,2025-01-05 08:30:00,15m,bullish,sl_before_tp1,-1.364308168205128,0,0,0.3074084570391924,reached_tp2,2025-01-01,2025-04-01,0.133699989341961,2025-01-05 08:15:00,2025-01-05 08:45:00,2.5648634032634496,2.0,1,1,0,0,144,144,0.38603126293764195
4246,2025-01-05 12:30:00,30m,bullish,sl_before_tp1,-1.2307628188265145,0,0,0.310109130453534,reached_tp2,2025-01-01,2025-04-01,0.2128749780714569,2025-01-05 12:00:00,2025-01-05 13:30:00,3.2468292737902478,2.0,1,1,1,1,2,3,0.011975435005114728
4247,2025-01-05 13:00:00,1h,bullish,sl_before_tp1,-1.1723959643363633,0,0,0.3258357234199565,reached_tp2,2025-01-01,2025-04-01,0.2808367450176416,2025-01-05 12:00:00,2025-01-05 14:00:00,2.282014959863184,2.0,1,1,1,1,2,3,0.011975435005114728
4248,2025-01-05 13:45:00,15m,bearish,sl_before_tp1,-1.320525783134212,0,0,0.2555090088039335,reached_tp2,2025-01-01,2025-04-01,0.1529223552046847,2025-01-05 13:30:00,2025-01-05 14:45:00,1.2253632052967056,1.8109627379386937,1,1,1,1,4,4,0.040020470829074534
4249,2025-01-05 14:30:00,30m,bullish,no_fill,0.0,0,0,0.0439769383988088,reached_tp2,2025-01-01,2025-04-01,0.2988194299303157,2025-01-05 14:00:00,,0.0,0.0,1,1,0,0,18,18,0.1857370290239621
4250,2025-01-05 14:30:00,15m,bullish,no_fill,0.0,0,0,0.0493620481483063,reached_tp2,2025-01-01,2025-04-01,0.1968945791656374,2025-01-05 14:15:00,,0.0,0.0,1,1,0,0,6,6,0.023304519543587483
4251,2025-01-05 15:00:00,1h,bullish,tp2,1.786452732374481,1,1,0.300339858288116,reached_tp2,2025-01-01,2025-04-01,0.3370504596692654,2025-01-05 14:00:00,2025-01-05 18:00:00,1.776892999047361,2.0,1,1,1,1,18,18,0.1857370290239621
4252,2025-01-05 15:00:00,1h,bullish,tp2,1.437629047303513,1,1,0.2573888067258981,reached_tp2,2025-01-01,2025-04-01,0.3370504596692654,2025-01-05 14:00:00,2025-01-05 18:00:00,1.3022130724725582,1.776892999047361,1,1,1,1,18,18,0.1857370290239621
4253,2025-01-05 20:30:00,15m,bearish,sl_before_tp1,-1.2546828563326993,0,0,0.3011549874333875,reached_tp2,2025-01-01,2025-04-01,0.1945040191103912,2025-01-05 20:15:00,2025-01-05 22:30:00,1.3465753849698423,2.0,1,0,0,0,60,999,0.021645176341819287
4254,2025-01-05 20:30:00,15m,bearish,sl_before_tp1,-1.2546828563326993,0,0,0.3018360672647842,reached_tp2,2025-01-01,2025-04-01,0.1945040191103912,2025-01-05 20:15:00,2025-01-05 22:30:00,3.855726339234242,2.0,1,0,0,0,60,999,0.021645176341819287
4255,2025-01-05 20:30:00,30m,bearish,sl_before_tp1,-1.1359733298150008,0,0,0.2997653547067714,reached_tp2,2025-01-01,2025-04-01,0.3541659668847953,2025-01-05 20:00:00,2025-01-05 21:30:00,2.1666496486447997,2.0,1,0,0,0,63,999,0.02011398606110679
4256,2025-01-06 00:00:00,1h,bearish,sl_before_tp1,-1.110983873555452,0,0,0.3021933060349947,reached_tp2,2025-01-01,2025-04-01,0.4651627367553279,2025-01-05 23:00:00,2025-01-06 01:00:00,1.9708747012085277,2.0,1,1,1,1,3,3,0.07017080650730734
4257,2025-01-06 01:45:00,15m,bullish,no_fill,0.0,0,0,0.0472551206938704,reached_tp2,2025-01-01,2025-04-01,0.2939955572589975,2025-01-06 01:15:00,,0.0,0.0,1,1,0,0,7,7,0.38701837346612006
4258,2025-01-06 02:15:00,15m,bearish,sl_before_tp1,-1.1507019270690293,0,0,0.3048122097212092,reached_tp2,2025-01-01,2025-04-01,0.3306835433660145,2025-01-06 02:00:00,2025-01-06 02:30:00,2.2546754607878667,2.0,0,0,0,0,999,999,0.0
4259,2025-01-06 02:15:00,15m,bearish,sl_before_tp1,-1.1507019270690293,0,0,0.2929444473393092,reached_tp2,2025-01-01,2025-04-01,0.3306835433660145,2025-01-06 02:00:00,2025-01-06 02:30:00,1.8623010480665256,2.0,0,0,0,0,999,999,0.0
4260,2025-01-06 02:15:00,15m,bearish,sl_before_tp1,-1.1507019270690293,0,0,0.2675174818150995,reached_tp2,2025-01-01,2025-04-01,0.3306835433660145,2025-01-06 02:00:00,2025-01-06 02:30:00,3.403464763281569,2.0,0,0,0,0,999,999,0.0
4261,2025-01-06 02:30:00,30m,bearish,sl_before_tp1,-1.1197033714617637,0,0,0.2815705831257264,reached_tp2,2025-01-01,2025-04-01,0.4291208084836176,2025-01-06 02:00:00,2025-01-06 03:00:00,2.0707619805672253,2.0,0,0,0,0,999,999,0.0
4262,2025-01-06 02:30:00,30m,bearish,sl_before_tp1,-1.1197033714617637,0,0,0.2864210788355398,reached_tp2,2025-01-01,2025-04-01,0.4291208084836176,2025-01-06 02:00:00,2025-01-06 03:00:00,1.8137615144670465,2.0,0,0,0,0,999,999,0.0
4263,2025-01-06 06:00:00,15m,bearish,tp2,3.1666041552882915,1,1,0.2873487026056471,reached_tp2,2025-01-01,2025-04-01,0.2411320346690191,2025-01-06 05:45:00,2025-01-06 06:30:00,4.581976307244366,2.0,1,1,1,0,6,15,0.0034216246678952776
4264,2025-01-06 06:00:00,15m,bearish,tp2,2.610004222470025,1,1,0.3418163003158904,reached_tp2,2025-01-01,2025-04-01,0.2411320346690191,2025-01-06 05:45:00,2025-01-06 06:30:00,3.46899903706187,2.0,1,1,1,0,6,15,0.0034216246678952776
4265,2025-01-06 08:00:00,15m,bullish,sl_before_tp1,-1.1821809972039092,0,0,0.2996516797096238,reached_tp2,2025-01-01,2025-04-01,0.2647581306367839,2025-01-06 07:15:00,2025-01-06 08:15:00,1.347934447757924,1.7723277612103658,1,1,0,0,90,90,1.0077706772535888
4266,2025-01-06 08:00:00,1h,bearish,sl_before_tp1,-1.0934169019630318,0,0,0.288711862455225,reached_tp2,2025-01-01,2025-04-01,0.5358154748617288,2025-01-06 05:00:00,2025-01-06 12:00:00,2.367865900777477,2.0,1,1,1,1,27,44,0.008170585689779828
4267,2025-01-06 08:00:00,1h,bearish,sl_before_tp1,-1.0934169019630318,0,0,0.2959120432031314,reached_tp2,2025-01-01,2025-04-01,0.5358154748617288,2025-01-06 05:00:00,2025-01-06 12:00:00,2.568035583248722,2.0,1,1,1,1,27,44,0.008170585689779828
4268,2025-01-06 08:00:00,1h,bearish,sl_before_tp1,-1.0934169019630318,0,0,0.3254884428171704,reached_tp2,2025-01-01,2025-04-01,0.5358154748617288,2025-01-06 05:00:00,2025-01-06 12:00:00,5.455931103353336,2.0,1,1,1,1,27,44,0.008170585689779828
4269,2025-01-06 08:00:00,4h,bearish,sl_before_tp1,-1.0653248872277774,0,0,0.3378433666489178,reached_tp2,2025-01-01,2025-04-01,0.7715304813248464,2025-01-06 04:00:00,2025-01-06 12:00:00,2.385924453125746,2.0,1,1,1,1,56,70,0.02900205641758625
4270,2025-01-06 11:15:00,15m,bullish,tp2,2.101288193944918,1,1,0.3174079473357873,reached_tp2,2025-01-01,2025-04-01,0.2549526320071812,2025-01-06 10:45:00,2025-01-06 13:15:00,2.482226953567458,2.0,1,1,1,1,6,7,0.005655457415421444
4271,2025-01-06 14:45:00,15m,bullish,no_fill,0.0,0,0,0.0477243082673321,reached_tp2,2025-01-01,2025-04-01,0.4598783370526979,2025-01-06 14:30:00,,0.0,0.0,1,1,0,0,2,3,0.08235577695645187
4272,2025-01-06 15:00:00,15m,bearish,sl_before_tp1,-1.1050119602412267,0,0,0.2713221427824846,reached_tp2,2025-01-01,2025-04-01,0.4970943659156597,2025-01-06 14:45:00,2025-01-06 15:15:00,3.570498502352094,2.0,0,0,0,0,999,999,0.0
4273,2025-01-06 15:00:00,15m,bearish,sl_before_tp1,-1.1050119602412267,0,0,0.2930358076102966,reached_tp2,2025-01-01,2025-04-01,0.4970943659156597,2025-01-06 14:45:00,2025-01-06 15:15:00,2.7046945384437,2.0,0,0,0,0,999,999,0.0
4274,2025-01-06 17:00:00,1h,bearish,tp2,2.6560929407066034,1,1,0.3034142149659417,reached_tp2,2025-01-01,2025-04-01,0.7952373888718688,2025-01-06 16:00:00,2025-01-06 18:00:00,3.3946523297491007,2.0,1,1,1,1,19,19,0.09518025683904802
4275,2025-01-06 17:00:00,1h,bearish,tp2,2.801539330875575,1,1,0.2377305572507678,reached_tp2,2025-01-01,2025-04-01,0.7952373888718688,2025-01-06 16:00:00,2025-01-06 18:00:00,3.68548694316436,2.0,1,1,1,1,19,19,0.09518025683904802
4276,2025-01-06 17:00:00,1h,bearish,tp2,3.117321880798765,1,1,0.2979346271488013,reached_tp2,2025-01-01,2025-04-01,0.7952373888718688,2025-01-06 16:00:00,2025-01-06 18:00:00,4.316925755248324,2.0,1,1,1,1,19,19,0.09518025683904802
4277,2025-01-06 17:30:00,30m,bearish,tp2,2.9440272364750744,1,1,0.2496155151948921,reached_tp2,2025-01-01,2025-04-01,0.7372639011820791,2025-01-06 16:00:00,2025-01-06 18:00:00,3.984103192847977,2.0,1,1,1,1,19,19,0.09518025683904802
4278,2025-01-06 17:30:00,30m,bearish,tp2,2.807993223703685,1,1,0.2492657771535961,reached_tp2,2025-01-01,2025-04-01,0.7372639011820791,2025-01-06 16:00:00,2025-01-06 18:00:00,3.712089570029763,2.0,1,1,1,1,19,19,0.09518025683904802
4279,2025-01-07 00:45:00,15m,bearish,no_fill,0.0,0,0,0.0537201828724136,reached_tp2,2025-01-01,2025-04-01,0.2772911444276583,2025-01-07 00:30:00,,0.0,0.0,1,1,0,0,6,6,0.11885331577196831
4280,2025-01-07 07:15:00,15m,bearish,tp2,1.7426602644016986,1,1,0.315712839732107,reached_tp2,2025-01-01,2025-04-01,0.1365961188026059,2025-01-07 07:00:00,2025-01-07 08:45:00,1.9211272692491024,2.0,1,1,1,1,5,6,0.0026540686873090706
4281,2025-01-07 08:00:00,4h,bearish,no_fill,0.0,0,0,0.0591170223410452,reached_tp2,2025-01-01,2025-04-01,1.1302336327389175,2025-01-07 00:00:00,,0.0,0.0,1,1,0,0,1,12,0.0091245351883313
4282,2025-01-07 08:00:00,4h,bearish,no_fill,0.0,0,0,0.0678105780575556,reached_tp2,2025-01-01,2025-04-01,1.1302336327389175,2025-01-07 00:00:00,,0.0,0.0,1,1,0,0,1,12,0.0091245351883313
4283,2025-01-07 08:00:00,4h,bearish,no_fill,0.0,0,0,0.0611969061058593,reached_tp2,2025-01-01,2025-04-01,1.1302336327389175,2025-01-07 00:00:00,,0.0,0.0,1,1,0,0,1,12,0.0091245351883313
4284,2025-01-07 12:00:00,15m,bullish,sl_before_tp1,-1.2168610276944762,0,0,0.2902502481825311,reached_tp2,2025-01-01,2025-04-01,0.2286741116128927,2025-01-07 11:45:00,2025-01-07 12:15:00,6.018077671025804,2.0,0,0,0,0,999,999,0.0
4285,2025-01-07 12:00:00,30m,bullish,sl_before_tp1,-1.1909562133605014,0,0,0.3014383678874255,reached_tp2,2025-01-01,2025-04-01,0.2585115025832002,2025-01-07 11:30:00,2025-01-07 12:30:00,4.343572626931547,2.0,0,0,0,0,999,999,0.0
4286,2025-01-07 16:00:00,30m,bullish,sl_before_tp1,-1.0800695780660374,0,0,0.2436355145054213,reached_tp2,2025-01-01,2025-04-01,0.6216778112275009,2025-01-07 15:30:00,2025-01-07 17:00:00,3.022401336477988,2.0,0,0,0,0,999,999,0.0
4287,2025-01-07 16:00:00,15m,bullish,sl_before_tp1,-1.077037082263936,0,0,0.1147524011825512,reached_tp2,2025-01-01,2025-04-01,0.6407105335853165,2025-01-07 15:45:00,2025-01-07 17:00:00,0.6470808076031921,1.081465412076221,0,0,0,0,999,999,0.0
4288,2025-01-07 16:00:00,30m,bullish,sl_before_tp1,-1.0800695780660374,0,0,0.2422823256072264,reached_tp2,2025-01-01,2025-04-01,0.6216778112275009,2025-01-07 15:30:00,2025-01-07 17:00:00,1.086119889937121,2.0,0,0,0,0,999,999,0.0
4289,2025-01-07 16:00:00,30m,bullish,sl_before_tp1,-1.0800695780660374,0,0,0.1561203960938298,reached_tp2,2025-01-01,2025-04-01,0.6216778112275009,2025-01-07 15:30:00,2025-01-07 17:00:00,0.6945711477987493,1.3938832547169904,0,0,0,0,999,999,0.0
4290,2025-01-07 16:00:00,1h,bullish,sl_before_tp1,-1.0750011187597466,0,0,0.1438447252912088,reached_tp2,2025-01-01,2025-04-01,0.665434499690839,2025-01-07 15:00:00,2025-01-07 17:00:00,0.5494790845313425,1.1745923680276051,0,0,0,0,999,999,0.0
4291,2025-01-08 01:30:00,15m,bearish,tp2,1.6946773399966264,1,1,0.3196834660057293,reached_tp2,2025-01-01,2025-04-01,0.2981110287206753,2025-01-08 00:45:00,2025-01-08 02:00:00,1.572018356672854,2.0,1,1,1,1,11,12,0.012612035189642717
4292,2025-01-08 05:15:00,15m,bullish,sl_before_tp1,-1.146708062509955,0,0,0.3224181292363845,reached_tp2,2025-01-01,2025-04-01,0.3231784992159014,2025-01-08 04:45:00,2025-01-08 06:15:00,2.314647983439889,2.0,1,1,1,1,8,8,0.07873689445112096
4293,2025-01-08 07:45:00,15m,bullish,sl_before_tp1,-1.133333075135012,0,0,0.3332551177539172,reached_tp2,2025-01-01,2025-04-01,0.3523609543369359,2025-01-08 07:00:00,2025-01-08 09:45:00,2.742301048812532,2.0,0,0,0,0,999,999,0.0
4294,2025-01-08 08:00:00,30m,bullish,sl_before_tp1,-1.0958058537208994,0,0,0.3128526910653929,reached_tp2,2025-01-01,2025-04-01,0.499443306836418,2025-01-08 07:00:00,2025-01-08 09:30:00,2.9250292533017763,2.0,0,0,0,0,999,999,0.0
4295,2025-01-08 08:00:00,30m,bullish,sl_before_tp1,-1.0958058537208994,0,0,0.2485481917400867,reached_tp2,2025-01-01,2025-04-01,0.499443306836418,2025-01-08 07:00:00,2025-01-08 09:30:00,2.327142974500461,2.0,0,0,0,0,999,999,0.0
4296,2025-01-08 11:45:00,15m,bullish,sl_before_tp1,-1.131517473892179,0,0,0.3252232861276494,reached_tp2,2025-01-01,2025-04-01,0.3716476931898732,2025-01-08 11:30:00,2025-01-08 15:15:00,3.1350987278829545,2.0,1,0,1,0,43,999,0.0507208188652254
4297,2025-01-08 11:45:00,15m,bullish,sl_before_tp1,-1.131517473892179,0,0,0.2831418545463771,reached_tp2,2025-01-01,2025-04-01,0.3716476931898732,2025-01-08 11:30:00,2025-01-08 15:15:00,2.939714813740504,2.0,1,0,1,0,43,999,0.0507208188652254
4298,2025-01-08 11:45:00,15m,bullish,sl_before_tp1,-1.131517473892179,0,0,0.3202054961747921,reached_tp2,2025-01-01,2025-04-01,0.3716476931898732,2025-01-08 11:30:00,2025-01-08 15:15:00,5.395936584759404,2.0,1,0,1,0,43,999,0.0507208188652254
4299,2025-01-08 17:45:00,15m,bullish,no_fill,0.0,0,0,0.050047557881995,reached_tp2,2025-01-01,2025-04-01,0.7982459127340527,2025-01-08 17:30:00,,0.0,0.0,1,1,0,0,11,11,0.2816069526330778
4300,2025-01-08 18:00:00,1h,bullish,sl_before_tp1,-1.045990707665042,0,0,0.3130331646033247,reached_tp2,2025-01-01,2025-04-01,1.085278888226043,2025-01-08 17:00:00,2025-01-09 02:00:00,2.132929257125977,2.0,1,1,1,1,68,68,0.12636895318776417
4301,2025-01-08 18:00:00,30m,bullish,sl_before_tp1,-1.0501246069808583,0,0,0.2625652679893686,reached_tp2,2025-01-01,2025-04-01,0.9815669659795124,2025-01-08 17:30:00,2025-01-09 02:00:00,2.3549724947723827,2.0,1,1,1,1,11,11,0.2816069526330778
4302,2025-01-08 21:30:00,15m,bullish,tp1_then_be,0.5794786403335833,1,0,0.2811147312940461,reached_tp2,2025-01-01,2025-04-01,0.5881625137849992,2025-01-08 21:15:00,2025-01-09 02:00:00,1.2921175263463591,1.660082347292047,1,1,1,1,2,4,0.03384830864563705
4303,2025-01-09 08:45:00,15m,bullish,sl_before_tp1,-1.12464751137057,0,0,0.3015053525631961,reached_tp2,2025-01-01,2025-04-01,0.4107875103144316,2025-01-09 08:30:00,2025-01-09 09:00:00,3.663236804804804,2.0,1,1,1,1,1,1,0.07858272359358141
4304,2025-01-09 08:45:00,15m,bullish,sl_before_tp1,-1.12464751137057,0,0,0.3443287837908072,reached_tp2,2025-01-01,2025-04-01,0.4107875103144316,2025-01-09 08:30:00,2025-01-09 09:00:00,4.254067635635631,2.0,1,1,1,1,1,1,0.07858272359358141
4305,2025-01-09 09:00:00,30m,bullish,sl_before_tp1,-1.08251565317735,0,0,0.2839646606049176,reached_tp2,2025-01-01,2025-04-01,0.5012147789028993,2025-01-09 08:30:00,2025-01-09 10:30:00,2.313445545342396,2.0,1,1,1,1,1,1,0.07858272359358141
4306,2025-01-09 09:00:00,30m,bullish,sl_before_tp1,-1.08251565317735,0,0,0.3098331542879256,reached_tp2,2025-01-01,2025-04-01,0.5012147789028993,2025-01-09 08:30:00,2025-01-09 10:30:00,2.704887721671761,2.0,1,1,1,1,1,1,0.07858272359358141
4307,2025-01-09 14:15:00,15m,bullish,tp2,3.603519672466621,1,1,0.3407387774406694,reached_tp2,2025-01-01,2025-04-01,0.4939321981331756,2025-01-09 14:00:00,2025-01-09 14:30:00,5.341227356199908,2.0,1,1,0,0,12,14,0.035099279280449515
4308,2025-01-09 14:15:00,15m,bullish,tp2,2.361064754236109,1,1,0.3314666473371463,reached_tp2,2025-01-01,2025-04-01,0.4939321981331756,2025-01-09 14:00:00,2025-01-09 14:30:00,2.8558204383553143,2.0,1,1,0,0,12,14,0.035099279280449515
4309,2025-01-09 14:30:00,30m,bullish,sl_before_tp1,-1.0712384117841365,0,0,0.3089202377908403,reached_tp2,2025-01-01,2025-04-01,0.6814701413611657,2025-01-09 14:00:00,2025-01-09 19:30:00,3.7661176840692914,2.0,1,1,1,1,12,14,0.035099279280449515
4310,2025-01-09 14:30:00,30m,bullish,sl_before_tp1,-1.0712384117841365,0,0,0.298123413554056,reached_tp2,2025-01-01,2025-04-01,0.6814701413611657,2025-01-09 14:00:00,2025-01-09 19:30:00,1.9785115680877088,2.0,1,1,1,1,12,14,0.035099279280449515
4311,2025-01-09 15:00:00,1h,bullish,sl_before_tp1,-1.0534700812658055,0,0,0.3053535865479554,reached_tp2,2025-01-01,2025-04-01,0.9927029948750784,2025-01-09 14:00:00,2025-01-09 17:00:00,2.189169930214889,2.0,1,1,1,1,12,14,0.035099279280449515
4312,2025-01-09 17:15:00,15m,bearish,no_fill,0.0,0,0,0.0563488444149684,reached_tp2,2025-01-01,2025-04-01,0.5612938660808078,2025-01-09 16:00:00,,0.0,0.0,1,1,0,0,19,21,0.022272645015802773
4313,2025-01-09 17:30:00,30m,bearish,sl_before_tp1,-1.064229412675374,0,0,0.1318948894302844,reached_tp2,2025-01-01,2025-04-01,0.8748904363351261,2025-01-09 16:00:00,2025-01-10 04:00:00,0.8662543870137531,1.179140321616389,1,1,1,1,19,21,0.022272645015802773
4314,2025-01-09 20:45:00,15m,bullish,no_fill,0.0,0,0,0.0582073144444772,reached_tp2,2025-01-01,2025-04-01,0.6761704034953827,2025-01-09 20:15:00,,0.0,0.0,1,1,0,0,28,52,0.02126162374048849
4315,2025-01-10 00:00:00,1h,bullish,no_fill,0.0,0,0,0.06072477916547,reached_tp2,2025-01-01,2025-04-01,1.1646537960652996,2025-01-09 20:00:00,,0.0,0.0,1,1,0,0,68,68,0.10000645202916318
4316,2025-01-10 00:00:00,1h,bullish,no_fill,0.0,0,0,0.0494813831091434,reached_tp2,2025-01-01,2025-04-01,1.1646537960652996,2025-01-09 20:00:00,,0.0,0.0,1,1,0,0,68,68,0.10000645202916318
4317,2025-01-10 00:00:00,4h,bullish,sl_before_tp1,-1.02433347366805,0,0,0.3061158044245211,reached_tp2,2025-01-01,2025-04-01,1.8523247124740485,2025-01-09 20:00:00,2025-01-13 08:00:00,1.988009179520393,2.0,1,1,1,1,68,68,0.10000645202916318
4318,2025-01-10 06:30:00,15m,bearish,sl_before_tp1,-1.156141351614242,0,0,0.2959226291261991,reached_tp2,2025-01-01,2025-04-01,0.278077057545447,2025-01-10 05:30:00,2025-01-10 06:45:00,6.666049817572366,2.0,1,1,0,0,96,96,0.5721551176096631
4319,2025-01-10 08:00:00,15m,bearish,sl_before_tp1,-1.1452266059722016,0,0,0.3483437407090432,reached_tp2,2025-01-01,2025-04-01,0.3382934213624862,2025-01-10 07:45:00,2025-01-10 09:00:00,6.269657419751163,2.0,1,1,0,0,69,69,1.1129022488637759
4320,2025-01-10 11:15:00,15m,bearish,tp2,2.642362368344933,1,1,0.3155431484030485,reached_tp2,2025-01-01,2025-04-01,0.2544247120545116,2025-01-10 10:45:00,2025-01-10 12:00:00,3.488542251521811,2.0,1,1,1,1,9,9,0.1411732904780327
4321,2025-01-10 11:30:00,30m,bearish,tp2,2.1994529710045905,1,1,0.2950137612073445,reached_tp2,2025-01-01,2025-04-01,0.4167308691119437,2025-01-10 10:30:00,2025-01-10 12:00:00,2.5565831882978265,2.0,1,1,1,1,0,12,0.021852270208068545
4322,2025-01-10 13:45:00,15m,bullish,sl_before_tp1,-1.1142637967249167,0,0,0.2414089696043165,reached_tp2,2025-01-01,2025-04-01,0.4620608749049074,2025-01-10 13:30:00,2025-01-10 15:00:00,3.946901417738292,2.0,1,1,0,0,52,52,0.10716161719302134
4323,2025-01-10 14:00:00,15m,bullish,sl_before_tp1,-1.1035474163800465,0,0,0.2600356178731367,reached_tp2,2025-01-01,2025-04-01,0.5145134694146403,2025-01-10 13:45:00,2025-01-10 14:30:00,2.6819466164170844,2.0,1,1,0,0,49,49,0.13340802217078868
4324,2025-01-10 15:15:00,15m,bullish,no_fill,0.0,0,0,0.056385423266002,reached_tp2,2025-01-01,2025-04-01,0.8206098156309299,2025-01-10 15:00:00,,0.0,0.0,1,1,0,0,33,33,0.3649368659221955
4325,2025-01-10 15:30:00,30m,bullish,no_fill,0.0,0,0,0.0530829987909461,reached_tp2,2025-01-01,2025-04-01,0.8463352685050751,2025-01-10 15:00:00,,0.0,0.0,1,1,0,0,33,33,0.3649368659221955
4326,2025-01-10 15:30:00,15m,bullish,no_fill,0.0,0,0,0.052322119096443,reached_tp2,2025-01-01,2025-04-01,0.8960135239300155,2025-01-10 15:15:00,,0.0,0.0,1,1,0,0,30,30,0.3649368659221955
4327,2025-01-10 18:30:00,15m,bearish,tp2,1.1482443249755745,1,1,0.231603096755162,reached_tp2,2025-01-01,2025-04-01,0.7999362634251944,2025-01-10 17:45:00,2025-01-10 20:00:00,0.89495434321952,1.4678761738695374,0,0,0,0,999,999,0.0
4328,2025-01-10 18:30:00,15m,bearish,tp2,0.7618257763904698,1,1,0.1441482914835904,reached_tp2,2025-01-01,2025-04-01,0.7999362634251944,2025-01-10 17:45:00,2025-01-10 20:00:00,0.69519361321146,0.89495434321952,0,0,0,0,999,999,0.0
4329,2025-01-10 18:30:00,15m,bearish,tp2,0.6236470933137382,1,1,0.1172957895054669,reached_tp2,2025-01-01,2025-04-01,0.7999362634251944,2025-01-10 17:45:00,2025-01-10 20:00:00,0.6186522374872038,0.69519361321146,0,0,0,0,999,999,0.0
4330,2025-01-10 18:30:00,15m,bearish,tp2,1.7662661757868214,1,1,0.3509907153281973,reached_tp2,2025-01-01,2025-04-01,0.7999362634251944,2025-01-10 17:45:00,2025-01-10 20:00:00,1.5986270594030894,2.0,0,0,0,0,999,999,0.0
4331,2025-01-10 22:00:00,30m,bearish,no_fill,0.0,0,0,0.0583702325225536,reached_tp2,2025-01-01,2025-04-01,0.8095860194661842,2025-01-10 18:00:00,,0.0,0.0,1,1,0,0,126,126,0.1951920008509733
4332,2025-01-10 22:00:00,30m,bearish,no_fill,0.0,0,0,0.056082939462018,reached_tp2,2025-01-01,2025-04-01,0.8095860194661842,2025-01-10 17:30:00,,0.0,0.0,0,0,0,0,999,999,0.0
4333,2025-01-11 01:00:00,1h,bearish,no_fill,0.0,0,0,0.0701220132895431,reached_tp2,2025-01-01,2025-04-01,1.1191231655998068,2025-01-10 17:00:00,,0.0,0.0,0,0,0,0,999,999,0.0
4334,2025-01-11 05:00:00,15m,bullish,no_fill,0.0,0,0,0.0574496258060319,reached_tp2,2025-01-01,2025-04-01,0.2004553140759876,2025-01-11 04:30:00,,0.0,0.0,1,1,0,0,13,17,0.0542049115378027
4335,2025-01-11 05:00:00,15m,bullish,no_fill,0.0,0,0,0.0545977462127038,reached_tp2,2025-01-01,2025-04-01,0.2004553140759876,2025-01-11 04:30:00,,0.0,0.0,1,1,0,0,13,17,0.0542049115378027
4336,2025-01-11 12:00:00,15m,bearish,tp2,2.2992242670584577,1,1,0.3159099959764769,reached_tp2,2025-01-01,2025-04-01,0.1534122179416611,2025-01-11 11:30:00,2025-01-11 16:30:00,3.015525876263344,2.0,1,1,1,1,19,19,0.031140768986330024
4337,2025-01-11 12:30:00,30m,bearish,tp2,2.19346023881549,1,1,0.2981598070490603,reached_tp2,2025-01-01,2025-04-01,0.1896798615705842,2025-01-11 11:30:00,2025-01-11 16:30:00,2.69835680294664,2.0,1,1,1,1,19,19,0.031140768986330024
4338,2025-01-11 18:00:00,30m,bullish,tp2,1.860211674548368,1,1,0.306606964545121,reached_tp2,2025-01-01,2025-04-01,0.2277532659058978,2025-01-11 17:00:00,2025-01-11 19:30:00,1.9965643722844784,2.0,1,1,0,0,50,51,0.0068652084963820355
4339,2025-01-11 18:00:00,15m,bullish,tp2,2.037614973116528,1,1,0.3300803788287945,reached_tp2,2025-01-01,2025-04-01,0.1971489554554804,2025-01-11 17:15:00,2025-01-11 19:30:00,2.397053372434069,2.0,1,1,0,0,47,48,0.03496957857960737
4340,2025-01-11 22:00:00,15m,bearish,no_fill,0.0,0,0,0.0515495354143608,reached_tp2,2025-01-01,2025-04-01,0.1932290677304297,2025-01-11 21:45:00,,0.0,0.0,1,1,0,0,9,12,0.041222293862106144
4341,2025-01-11 22:30:00,30m,bearish,no_fill,0.0,0,0,0.0493033952466432,reached_tp2,2025-01-01,2025-04-01,0.2783422908334319,2025-01-11 21:30:00,,0.0,0.0,1,1,0,0,21,34,0.001692770599966378
4342,2025-01-11 23:00:00,1h,bearish,sl_before_tp1,-1.139377071227856,0,0,0.3260839509221718,reached_tp2,2025-01-01,2025-04-01,0.3484845623642704,2025-01-11 21:00:00,2025-01-12 14:00:00,2.079276725717784,2.0,1,1,1,1,52,52,0.07261132588281062
